,id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,pt_condo,pt_apartment,pt_house,pt_rental_unit,pt_hotel,pt_hostel,rt_entire_home/ap,rt_private_room,rt_shared_room,geometry,neighbourhood
427,4356855,50.0913,14.42948,3,1.0,0.0,1.0,60.120000000000005,3,90,40,4.25,0,0,0,1,0,0,1,0,0,POINT (14.42948 50.0913),Praha 1
428,4357780,50.09188,14.42902,3,1.0,0.0,2.0,60.120000000000005,3,180,40,4.55,0,0,0,1,0,0,1,0,0,POINT (14.42902 50.09188),Praha 1
429,4357877,50.09179,14.42892,3,1.0,0.0,1.0,70.28,3,90,13,3.85,0,0,0,1,0,0,1,0,0,POINT (14.42892 50.09179),Praha 1
430,4358029,50.08979,14.42805,3,1.0,0.0,2.0,70.28,3,90,38,4.37,0,0,0,1,0,0,1,0,0,POINT (14.42805 50.08979),Praha 1
431,4361518,50.092018,14.325163,4,1.0,2.0,4.0,73.16,1,365,105,4.94,1,0,0,0,0,0,1,0,0,POINT (14.325163 50.092018),Praha 6
432,4374443,50.1002,14.42582,4,1.5,1.0,1.0,80.84,3,35,229,4.91,0,0,0,1,0,0,1,0,0,POINT (14.42582 50.1002),Praha 7
433,4379493,50.08542,14.41437,4,1.0,1.0,1.0,107.92,2,30,294,4.94,0,0,0,1,0,0,1,0,0,POINT (14.41437 50.08542),Praha 1
434,4391778,50.09165,14.42888,3,1.0,1.0,2.0,70.28,3,90,40,4.5,0,0,0,1,0,0,1,0,0,POINT (14.42888 50.09165),Praha 1
435,4399328,50.09027,14.43197,6,1.5,2.0,4.0,183.68,2,200,11,4.45,0,0,0,0,0,0,1,0,0,POINT (14.43197 50.09027),Praha 1
436,4407430,50.07827,14.40037,5,1.0,2.0,3.0,105.48,1,1125,13,4.85,0,0,0,1,0,0,1,0,0,POINT (14.40037 50.07827),Praha 5
437,4451817,50.06846,14.41747,4,1.0,1.0,0.0,57.68,1,90,62,4.89,0,0,0,1,0,0,1,0,0,POINT (14.41747 50.06846),Praha 2
438,4471025,50.05701,14.28544,2,1.0,1.0,2.0,50.72,2,1125,65,4.77,0,0,0,1,0,0,1,0,0,POINT (14.28544 50.05701),Zličín
439,4482813,50.06395,14.41091,2,1.0,1.0,0.0,84.0,13,180,34,4.85,0,0,0,1,0,0,1,0,0,POINT (14.41091 50.06395),Praha 5
440,4505576,50.11547,14.5082,7,1.0,3.0,5.0,192.68,3,1125,27,4.96,1,0,0,0,0,0,1,0,0,POINT (14.5082 50.11547),Praha 9
441,4510209,50.11702,14.50669,4,1.0,1.0,2.0,121.68,3,1125,17,4.71,0,0,0,1,0,0,1,0,0,POINT (14.50669 50.11702),Praha 9
442,4521645,50.11508,14.50659,11,2.0,4.0,7.0,319.44,3,1125,37,4.97,0,0,0,0,0,0,1,0,0,POINT (14.50659 50.11508),Praha 9
443,4531105,50.07448,14.45581,2,1.0,0.0,1.0,73.88,3,1124,286,4.77,1,0,0,0,0,0,1,0,0,POINT (14.45581 50.07448),Praha 10
444,4536232,50.08732,14.41844,3,1.0,1.0,1.0,110.52,1,1125,169,4.72,1,0,0,0,0,0,0,1,0,POINT (14.41844 50.08732),Praha 1
445,4560836,50.07554,14.44529,4,1.0,2.0,5.0,159.36,3,1124,106,4.91,0,0,0,1,0,0,1,0,0,POINT (14.44529 50.07554),Praha 2
446,4581742,50.09141,14.42325,4,1.0,1.0,4.0,73.88,3,1125,101,4.86,0,0,0,0,0,0,1,0,0,POINT (14.42325 50.09141),Praha 1
447,4605545,50.07009,14.4586,2,1.0,1.0,1.0,42.0,2,1125,161,4.86,1,0,0,0,0,0,0,1,0,POINT (14.4586 50.07009),Praha 10
448,4613704,50.0773,14.41699,4,1.0,1.0,4.0,130.4,2,1125,6,4.83,0,1,0,0,0,0,0,0,0,POINT (14.41699 50.0773),Praha 2
449,4628314,50.08014,14.45499,6,1.0,2.0,3.0,55.76,1,1125,470,4.95,0,0,0,1,0,0,1,0,0,POINT (14.45499 50.08014),Praha 3
450,4636547,50.09178,14.42058,6,2.0,3.0,3.0,131.84,2,1125,167,4.68,0,0,0,1,0,0,1,0,0,POINT (14.42058 50.09178),Praha 1
451,4636980,50.08421,14.41368,8,2.0,2.0,3.0,242.0,2,1125,163,4.95,0,0,0,1,0,0,1,0,0,POINT (14.41368 50.08421),Praha 1
452,4641866,50.08014,14.45499,4,1.0,1.0,2.0,50.72,1,1125,354,4.95,0,0,0,1,0,0,1,0,0,POINT (14.45499 50.08014),Praha 3
453,4646506,50.08042,14.45484,4,1.5,1.0,2.0,53.76,1,1125,339,4.97,1,0,0,0,0,0,1,0,0,POINT (14.45484 50.08042),Praha 3
455,4656601,50.0871,14.43064,11,1.5,2.0,9.0,204.4,1,365,86,4.57,0,0,0,1,0,0,1,0,0,POINT (14.43064 50.0871),Praha 1
456,4661414,50.0867,14.42299,6,1.5,2.0,3.0,57.76,2,70,398,4.46,0,0,0,1,0,0,1,0,0,POINT (14.42299 50.0867),Praha 1
457,4664550,50.09052,14.4323,10,1.5,3.0,6.0,256.44,1,1125,278,4.57,0,0,0,1,0,0,1,0,0,POINT (14.4323 50.09052),Praha 1
458,4669266,50.07025,14.45665,2,1.0,1.0,1.0,37.56,2,1125,57,4.98,1,0,0,0,0,0,0,1,0,POINT (14.45665 50.07025),Praha 10
459,4675496,50.09184,14.42062,6,1.5,3.0,3.0,128.92000000000002,2,20,174,4.63,0,0,0,1,0,0,1,0,0,POINT (14.42062 50.09184),Praha 1
460,4683256,50.08386,14.40359,4,1.5,2.0,4.0,600.0,2,1125,55,4.8,0,0,0,1,0,0,1,0,0,POINT (14.40359 50.08386),Praha 1
461,4684411,50.08772,14.42512,2,1.0,0.0,1.0,161.96,2,1124,6,4.0,0,0,0,1,0,0,1,0,0,POINT (14.42512 50.08772),Praha 1
462,4684489,50.08897,14.425,5,1.0,1.0,3.0,235.72,2,1124,36,4.86,0,0,0,1,0,0,1,0,0,POINT (14.425 50.08897),Praha 1
463,4684491,50.04895,14.4449,4,1.0,0.0,4.0,60.0,21,200,98,4.93,0,0,0,1,0,0,1,0,0,POINT (14.4449 50.04895),Praha 4
464,4684502,50.08907,14.42511,4,1.0,1.0,2.0,220.20000000000002,2,1124,11,4.73,0,0,0,0,0,0,1,0,0,POINT (14.42511 50.08907),Praha 1
465,4684549,50.08912,14.42676,4,1.0,1.0,2.0,245.4,2,1124,39,4.69,0,0,0,0,0,0,1,0,0,POINT (14.42676 50.08912),Praha 1
466,4703467,50.07912,14.41523,2,1.0,1.0,2.0,52.28,3,300,71,4.89,0,0,1,0,0,0,0,1,0,POINT (14.41523 50.07912),Praha 1
468,4717700,50.09029,14.42599,2,1.0,1.0,0.0,65.32000000000001,3,99,477,4.86,0,0,0,1,0,0,1,0,0,POINT (14.42599 50.09029),Praha 1
470,4720355,50.079937,14.457778,2,1.0,0.0,1.0,45.160000000000004,2,21,366,4.87,1,0,0,0,0,0,1,0,0,POINT (14.457778 50.079937),Praha 3
471,4748650,50.09137,14.43128,2,1.0,1.0,1.0,87.72,2,1125,42,4.52,0,0,0,1,0,0,1,0,0,POINT (14.43128 50.09137),Praha 1
472,4773528,50.06644,14.4489,3,1.0,1.0,0.0,64.48,2,30,339,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4489 50.06644),Praha 10
474,4791206,50.08022,14.45691,2,1.0,0.0,1.0,47.160000000000004,2,21,348,4.83,1,0,0,0,0,0,1,0,0,POINT (14.45691 50.08022),Praha 3
476,4817705,50.0755,14.42283,4,1.0,2.0,2.0,94.60000000000001,2,60,381,4.87,0,0,0,1,0,0,1,0,0,POINT (14.42283 50.0755),Praha 2
477,4819738,50.10162,14.41659,2,1.0,1.0,3.0,62.28,2,1125,104,4.79,0,0,0,1,0,0,1,0,0,POINT (14.41659 50.10162),Praha 7
478,4826668,50.07833,14.44242,2,1.0,1.0,2.0,56.480000000000004,2,1125,363,4.66,0,0,0,1,0,0,1,0,0,POINT (14.44242 50.07833),Praha 2
479,4829583,50.08585,14.40474,3,1.0,1.0,2.0,89.24,3,1125,427,4.84,0,0,0,1,0,0,1,0,0,POINT (14.40474 50.08585),Praha 1
480,4830292,50.08609,14.42,4,1.0,1.0,5.0,129.52,1,1125,51,4.53,0,0,0,0,1,0,0,1,0,POINT (14.42 50.08609),Praha 1
481,4848318,50.10146,14.4025,2,1.5,1.0,1.0,40.0,1,1125,32,4.47,0,0,0,1,0,0,0,1,0,POINT (14.4025 50.10146),Praha 6
482,4857621,50.08414,14.45218,4,1.0,2.0,3.0,90.0,2,1125,215,4.77,0,0,0,1,0,0,1,0,0,POINT (14.45218 50.08414),Praha 3
483,4862489,50.07241,14.43067,4,1.0,2.0,2.0,185.44,1,1125,45,4.47,0,0,0,1,0,0,1,0,0,POINT (14.43067 50.07241),Praha 2
485,4876586,50.09137,14.43128,3,1.0,1.0,2.0,114.36,2,1125,31,4.58,0,0,0,1,0,0,1,0,0,POINT (14.43128 50.09137),Praha 1
486,4882585,50.07055,14.42906,5,2.0,2.0,4.0,116.28,2,1125,371,4.68,0,0,0,1,0,0,1,0,0,POINT (14.42906 50.07055),Praha 2
487,4883830,50.05258,14.52299,4,1.0,2.0,4.0,87.92,61,1125,9,4.78,0,0,0,1,0,0,1,0,0,POINT (14.52299 50.05258),Praha 15
488,4900540,50.06488,14.42877,4,1.0,2.0,6.0,111.56,2,1125,562,4.78,0,0,0,1,0,0,1,0,0,POINT (14.42877 50.06488),Praha 2
489,4904639,50.09514,14.37183,2,1.0,1.0,2.0,39.4,14,1125,124,4.65,0,0,0,1,0,0,1,0,0,POINT (14.37183 50.09514),Praha 6
490,4911206,50.0876,14.39812,2,1.5,1.0,2.0,65.92,2,1125,55,4.95,0,0,0,0,0,0,0,1,0,POINT (14.39812 50.0876),Praha 1
491,4912711,50.08767,14.38457,6,1.0,2.0,4.0,117.48,61,1125,73,4.86,1,0,0,0,0,0,1,0,0,POINT (14.38457 50.08767),Praha 6
492,4914359,50.09183,14.42823,4,1.0,1.0,1.0,215.0,1,180,75,4.88,0,0,0,1,0,0,1,0,0,POINT (14.42823 50.09183),Praha 1
494,4955788,50.073089599609375,14.431021690368652,5,1.0,1.0,3.0,75.32000000000001,2,60,168,4.62,0,0,0,1,0,0,1,0,0,POINT (14.431021690368652 50.073089599609375),Praha 2
495,4962251,50.02457,14.45209,5,1.0,2.0,4.0,60.0,30,1125,31,4.81,0,0,0,1,0,0,1,0,0,POINT (14.45209 50.02457),Praha 4
496,5034836,50.06711,14.45403,4,2.0,2.0,5.0,101.4,4,40,45,4.87,0,0,0,1,0,0,1,0,0,POINT (14.45403 50.06711),Praha 10
497,5074148,50.08109,14.41701,4,2.0,2.0,3.0,141.96,4,1125,286,4.94,0,0,0,0,0,0,1,0,0,POINT (14.41701 50.08109),Praha 1
499,5113272,50.07857,14.40662,4,1.0,2.0,2.0,102.56,2,1125,441,4.61,0,0,0,1,0,0,1,0,0,POINT (14.40662 50.07857),Praha 5
500,5113342,50.08282,14.40688,2,1.0,1.0,1.0,125.44,1,365,116,4.93,0,1,0,0,0,0,1,0,0,POINT (14.40688 50.08282),Praha 1
501,5119071,50.089,14.42564,4,1.0,1.0,2.0,235.28,2,1124,19,4.63,0,0,0,1,0,0,1,0,0,POINT (14.42564 50.089),Praha 1
502,5119296,50.08751,14.42525,2,1.0,0.0,1.0,171.36,2,1124,36,4.47,0,0,0,1,0,0,1,0,0,POINT (14.42525 50.08751),Praha 1
503,5119567,50.08709,14.42527,3,1.0,0.0,1.0,171.36,2,1124,26,4.58,0,0,0,1,0,0,1,0,0,POINT (14.42527 50.08709),Praha 1
504,5139915,50.08707,14.43133,16,3.0,4.0,19.0,408.76,1,1125,70,4.49,0,0,0,1,0,0,1,0,0,POINT (14.43133 50.08707),Praha 1
505,5151651,49.96886401515742,14.381458925965031,2,1.0,1.0,1.0,24.0,2,1125,84,4.87,0,0,0,0,0,0,0,1,0,POINT (14.381458925965031 49.96886401515742),Zbraslav
506,5153029,50.08074,14.42238,4,1.0,1.0,2.0,96.28,2,1125,428,4.94,0,0,0,1,0,0,1,0,0,POINT (14.42238 50.08074),Praha 1
507,5177334,50.09068,14.35568,2,1.0,1.0,3.0,198.48000000000002,2,365,96,4.83,1,0,0,0,0,0,1,0,0,POINT (14.35568 50.09068),Praha 6
508,5181475,50.08633,14.36865,6,1.5,2.0,4.0,118.64,2,1125,14,4.71,1,0,0,0,0,0,1,0,0,POINT (14.36865 50.08633),Praha 6
509,5185601,50.03747,14.56165,1,1.0,1.0,1.0,23.44,14,1125,7,4.86,0,0,0,1,0,0,0,1,0,POINT (14.56165 50.03747),Petrovice
510,5192827,50.07333,14.44012,5,2.0,2.0,3.0,240.0,3,30,56,4.89,0,0,0,1,0,0,1,0,0,POINT (14.44012 50.07333),Praha 2
511,5196746,50.08363,14.45312,4,1.0,1.0,2.0,51.6,7,1125,117,4.74,0,0,0,1,0,0,1,0,0,POINT (14.45312 50.08363),Praha 3
512,5206237,50.0908,14.42691,4,1.0,1.0,2.0,217.32,2,1125,483,4.94,0,1,0,0,0,0,1,0,0,POINT (14.42691 50.0908),Praha 1
513,5219624,50.08493,14.41244,4,1.0,2.0,2.0,138.72,2,1125,54,4.72,0,0,0,1,0,0,1,0,0,POINT (14.41244 50.08493),Praha 1
514,5220520,50.06974,14.37014,2,1.0,2.0,2.0,45.64,3,1125,18,4.72,0,0,0,1,0,0,1,0,0,POINT (14.37014 50.06974),Praha 5
515,5236264,50.09393,14.48932,6,1.0,1.0,3.0,86.64,2,1125,264,4.72,0,0,0,1,0,0,1,0,0,POINT (14.48932 50.09393),Praha 3
516,5239268,50.08162,14.42452,4,1.0,1.0,2.0,124.0,1,730,552,4.83,0,0,0,1,0,0,1,0,0,POINT (14.42452 50.08162),Praha 1
517,5247792,49.95878,14.38234,3,1.0,1.0,2.0,60.0,5,1125,12,4.67,0,0,0,0,0,0,1,0,0,POINT (14.38234 49.95878),Zbraslav
518,5282748,50.07560843026109,14.432332360250571,6,1.0,3.0,4.0,126.84,2,1125,71,4.82,0,0,0,1,0,0,1,0,0,POINT (14.432332360250571 50.07560843026109),Praha 2
519,5285149,50.0918,14.42079,6,2.0,3.0,3.0,131.84,2,1125,65,4.71,0,0,0,1,0,0,1,0,0,POINT (14.42079 50.0918),Praha 1
520,5290902,50.07822,14.45035,2,1.5,1.0,1.0,72.84,2,1125,356,4.53,0,0,0,1,0,0,1,0,0,POINT (14.45035 50.07822),Praha 3
521,5293232,50.07968,14.41444,2,1.0,1.0,1.0,85.48,4,90,327,4.72,0,0,0,1,0,0,1,0,0,POINT (14.41444 50.07968),Praha 1
522,5294795,50.07991,14.41459,4,1.0,2.0,2.0,141.96,4,365,295,4.66,0,0,0,1,0,0,1,0,0,POINT (14.41459 50.07991),Praha 1
523,5295639,50.09022,14.42972,2,1.0,2.0,3.0,145.16,1,1125,137,4.83,0,0,0,0,0,0,1,0,0,POINT (14.42972 50.09022),Praha 1
524,5312474,50.08474,14.43478,3,1.0,1.0,2.0,98.32000000000001,3,180,174,4.84,0,0,0,1,0,0,1,0,0,POINT (14.43478 50.08474),Praha 1
525,5320952,50.08696,14.43082,7,1.0,1.0,6.0,159.88,1,365,34,4.56,0,0,0,1,0,0,1,0,0,POINT (14.43082 50.08696),Praha 1
526,5321364,50.0871,14.4309,9,1.0,2.0,7.0,176.8,1,365,29,4.41,0,0,0,1,0,0,1,0,0,POINT (14.4309 50.0871),Praha 1
527,5331996,50.07941,14.40795,8,4.0,4.0,4.0,528.5600000000001,1,1125,453,4.86,0,0,0,0,0,0,1,0,0,POINT (14.40795 50.07941),Praha 5
528,5390837,50.10188,14.421,5,1.5,2.0,4.0,113.72,3,21,14,4.93,0,0,0,1,0,0,1,0,0,POINT (14.421 50.10188),Praha 7
529,5404280,50.10944,14.483,2,1.0,0.0,1.0,66.92,4,730,55,4.78,0,0,0,1,0,0,1,0,0,POINT (14.483 50.10944),Praha 9
530,5461931,50.07962,14.42643,5,2.0,2.0,3.0,190.8,1,1125,187,4.5,0,0,0,1,0,0,1,0,0,POINT (14.42643 50.07962),Praha 1
532,5483549,50.07811,14.42774,9,2.0,3.0,7.0,248.16,2,1125,161,4.67,0,0,0,1,0,0,1,0,0,POINT (14.42774 50.07811),Praha 1
533,5484508,50.08429,14.40533,4,1.0,1.0,3.0,47.08,2,1125,80,4.8,0,0,0,0,0,0,1,0,0,POINT (14.40533 50.08429),Praha 1
534,5514977,50.07811,14.42774,10,2.0,3.0,8.0,227.88,2,1125,63,4.48,0,0,0,1,0,0,1,0,0,POINT (14.42774 50.07811),Praha 1
535,5528865,50.08682,14.38763,4,1.0,2.0,3.0,100.4,2,1125,161,4.83,0,0,1,0,0,0,1,0,0,POINT (14.38763 50.08682),Praha 1
536,5542433,50.08082,14.42138,14,3.5,5.0,11.0,397.36,2,1125,144,4.58,0,0,0,1,0,0,1,0,0,POINT (14.42138 50.08082),Praha 1
537,5545896,50.10923,14.4742,2,1.0,1.0,2.0,43.2,1,1125,159,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4742 50.10923),Praha 8
538,5554041,50.12311,14.45336,5,1.0,1.0,5.0,100.0,3,1125,40,4.58,0,0,0,1,0,0,1,0,0,POINT (14.45336 50.12311),Praha 8
539,5558220,50.05568,14.36652,2,2.0,1.0,2.0,140.0,200,666,0,4.81,0,0,0,1,0,0,0,1,0,POINT (14.36652 50.05568),Praha 5
540,5579745,50.08498,14.38161,3,0.5,1.0,1.0,223.84,3,1125,36,4.81,0,0,0,1,0,0,1,0,0,POINT (14.38161 50.08498),Praha 6
541,5595637,50.07459,14.44645,7,1.0,2.0,4.0,97.04,2,1125,8,4.75,0,0,0,1,0,0,1,0,0,POINT (14.44645 50.07459),Praha 2
542,5648285,50.09177,14.34404,2,1.0,0.0,0.0,48.68,7,1125,31,4.52,0,0,0,1,0,0,1,0,0,POINT (14.34404 50.09177),Praha 6
543,5675676,50.08987,14.46388,2,1.0,0.0,1.0,79.84,1,1125,581,4.82,1,0,0,0,0,0,1,0,0,POINT (14.46388 50.08987),Praha 3
545,5711937,50.10135,14.40376,8,1.0,2.0,5.0,119.24000000000001,2,1125,147,4.96,1,0,0,0,0,0,1,0,0,POINT (14.40376 50.10135),Praha 6
546,5715735,50.05972,14.4354,4,1.0,1.0,3.0,320.0,1,1125,11,4.45,1,0,0,0,0,0,1,0,0,POINT (14.4354 50.05972),Praha 4
547,5717533,50.07316,14.4038,4,1.0,2.0,2.0,65.68,3,30,185,4.84,0,0,0,1,0,0,1,0,0,POINT (14.4038 50.07316),Praha 5
548,5717557,50.06821,14.40919,4,1.0,1.0,1.0,81.84,1,1125,154,4.58,0,0,0,1,0,0,1,0,0,POINT (14.40919 50.06821),Praha 5
549,5787464,50.08027,14.40625,8,1.0,1.0,5.0,256.44,1,24,50,4.84,0,0,0,1,0,0,1,0,0,POINT (14.40625 50.08027),Praha 5
550,5798847,50.07919,14.4275,5,1.0,1.0,3.0,213.36,1,1125,56,4.79,0,0,0,1,0,0,1,0,0,POINT (14.4275 50.07919),Praha 1
551,5830974,50.07237,14.43092,4,1.0,1.0,2.0,185.44,2,1125,38,4.42,0,0,0,1,0,0,1,0,0,POINT (14.43092 50.07237),Praha 2
552,5860909,50.05675,14.444,3,1.0,1.0,1.0,48.28,1,1125,183,4.72,0,0,0,1,0,0,1,0,0,POINT (14.444 50.05675),Praha 4
553,5861192,50.07071,14.4515,2,1.0,1.0,1.0,62.28,2,1125,17,4.59,0,0,0,1,0,0,1,0,0,POINT (14.4515 50.07071),Praha 10
554,5865619,50.08133,14.41352,4,1.0,3.0,3.0,205.84,1,365,282,4.84,0,0,0,1,0,0,1,0,0,POINT (14.41352 50.08133),Praha 1
555,5866580,50.0782,14.43155,14,1.5,4.0,7.0,231.36,2,365,441,4.55,0,0,0,1,0,0,1,0,0,POINT (14.43155 50.0782),Praha 2
556,5882166,50.08432,14.42056,6,1.5,2.0,3.0,196.16,3,180,175,4.83,0,0,0,1,0,0,1,0,0,POINT (14.42056 50.08432),Praha 1
557,5901548,50.0867,14.40884,4,2.0,2.0,3.0,150.68,5,365,106,4.97,0,0,0,1,0,0,1,0,0,POINT (14.40884 50.0867),Praha 1
558,5922329,50.07701,14.41572,2,1.0,2.0,5.0,86.2,28,1125,54,4.93,0,0,0,1,0,0,1,0,0,POINT (14.41572 50.07701),Praha 2
559,5953405,50.07355,14.40518,10,1.5,2.0,7.0,117.76,2,1125,78,4.56,1,0,0,0,0,0,1,0,0,POINT (14.40518 50.07355),Praha 5
560,5966841,50.09008,14.42511,2,1.5,1.0,1.0,102.84,3,90,72,4.81,0,0,0,1,0,0,1,0,0,POINT (14.42511 50.09008),Praha 1
562,5988109,50.09661,14.46629,2,1.5,1.0,2.0,61.56,2,1125,69,4.88,0,0,0,1,0,0,1,0,0,POINT (14.46629 50.09661),Praha 8
563,5988595,50.08004,14.64586,3,1.0,2.0,3.0,39.2,2,14,3,5.0,0,0,0,1,0,0,1,0,0,POINT (14.64586 50.08004),Praha 21
564,6022761,50.08608,14.41609,4,1.0,1.0,1.0,162.56,1,1125,63,4.61,0,0,0,1,0,0,1,0,0,POINT (14.41609 50.08608),Praha 1
565,6038247,50.07763,14.41449,6,2.5,4.0,8.0,400.56,5,1125,57,4.81,0,0,0,1,0,0,1,0,0,POINT (14.41449 50.07763),Praha 1
566,6047143,50.10283,14.44955,2,1.0,1.0,1.0,64.0,2,1125,205,4.89,0,0,0,1,0,0,1,0,0,POINT (14.44955 50.10283),Praha 7
567,6071308,50.085876,14.404982,2,1.0,1.0,1.0,93.44,3,1125,388,4.79,0,0,0,1,0,0,1,0,0,POINT (14.404982 50.085876),Praha 1
568,6081231,50.08595,14.46343,2,1.5,0.0,1.0,128.0,2,20,494,4.61,0,0,0,0,0,0,1,0,0,POINT (14.46343 50.08595),Praha 3
569,6084046,50.08238,14.4474,4,1.0,2.0,2.0,95.44,2,1125,192,4.82,0,0,0,1,0,0,1,0,0,POINT (14.4474 50.08238),Praha 3
570,6088768,50.09322,14.44507,4,1.0,0.0,2.0,46.84,1,1124,642,4.88,0,0,0,1,0,0,1,0,0,POINT (14.44507 50.09322),Praha 8
571,6147702,50.07406,14.42391,3,1.0,1.0,1.0,46.64,2,1125,239,4.8,0,0,0,1,0,0,1,0,0,POINT (14.42391 50.07406),Praha 2
572,6167954,50.13496,14.37076,2,1.0,1.0,2.0,26.0,2,20,37,4.89,0,0,0,0,0,0,0,1,0,POINT (14.37076 50.13496),Suchdol
574,6181597,50.10492,14.45328,5,1.5,2.0,3.0,42.4,5,32,166,4.96,0,0,0,1,0,0,1,0,0,POINT (14.45328 50.10492),Praha 7
575,6192159,50.13667,14.36933,2,1.0,1.0,2.0,26.0,2,20,55,4.84,0,0,0,0,0,0,0,1,0,POINT (14.36933 50.13667),Suchdol
576,6195429,50.08477020263672,14.429224014282228,10,2.0,2.0,6.0,222.84,4,1000,162,4.54,0,0,0,1,0,0,1,0,0,POINT (14.429224014282228 50.08477020263672),Praha 1
577,6199212,50.13478,14.36931,2,1.0,1.0,2.0,20.0,2,20,0,4.81,0,0,0,0,0,0,0,1,0,POINT (14.36931 50.13478),Suchdol
578,6211611,50.08691,14.40687,2,1.0,1.0,1.0,95.76,1,365,440,4.86,0,0,0,1,0,0,1,0,0,POINT (14.40687 50.08691),Praha 1
579,6212153,50.08253,14.40768,2,1.0,1.0,1.0,93.28,3,1125,174,4.86,0,0,0,1,0,0,1,0,0,POINT (14.40768 50.08253),Praha 1
580,6218739,50.08851,14.40879,3,1.0,1.0,2.0,96.64,1,365,358,4.87,0,0,0,1,0,0,1,0,0,POINT (14.40879 50.08851),Praha 1
581,6218745,50.08854,14.40924,2,1.0,1.0,1.0,91.84,1,365,364,4.88,0,0,0,1,0,0,1,0,0,POINT (14.40924 50.08854),Praha 1
582,6219087,50.08663,14.40762,3,1.0,1.0,2.0,85.04,1,365,367,4.83,0,0,0,1,0,0,1,0,0,POINT (14.40762 50.08663),Praha 1
583,6230782,50.07435,14.43056,10,2.0,3.0,6.0,295.8,2,1125,129,4.67,0,0,0,1,0,0,1,0,0,POINT (14.43056 50.07435),Praha 2
584,6233854,50.07915,14.42746,5,1.0,2.0,5.0,213.36,1,1125,46,4.72,0,0,0,1,0,0,1,0,0,POINT (14.42746 50.07915),Praha 1
585,6242033,50.06909,14.45927,3,1.0,1.0,1.0,26.0,5,30,1,3.0,0,0,0,1,0,0,1,0,0,POINT (14.45927 50.06909),Praha 10
586,6257547,50.06765,14.43397,11,2.5,3.0,11.0,172.0,2,730,409,4.85,1,0,0,0,0,0,1,0,0,POINT (14.43397 50.06765),Praha 2
587,6266730,50.07185,14.45359,4,1.0,1.0,2.0,171.36,1,99,67,4.91,0,0,0,1,0,0,1,0,0,POINT (14.45359 50.07185),Praha 10
588,6279366,50.11794,14.38819,2,1.0,1.0,3.0,88.0,27,730,15,4.73,1,0,0,0,0,0,1,0,0,POINT (14.38819 50.11794),Praha 6
589,6280628,50.08133,14.44806,6,1.0,2.0,3.0,131.84,2,1125,91,4.89,0,0,0,1,0,0,1,0,0,POINT (14.44806 50.08133),Praha 3
590,6299540,50.07561,14.40555,10,1.5,2.0,9.0,142.4,2,1125,160,4.71,0,0,0,1,0,0,1,0,0,POINT (14.40555 50.07561),Praha 5
591,6311596,50.08605,14.41758,4,1.5,1.0,2.0,136.4,1,1125,561,4.7,0,0,0,1,0,0,1,0,0,POINT (14.41758 50.08605),Praha 1
592,6334324,50.08076,14.4279,13,5.0,5.0,13.0,223.08,2,500,564,4.89,0,0,0,1,0,0,1,0,0,POINT (14.4279 50.08076),Praha 1
593,6369659,50.07506,14.40502,8,1.5,2.0,5.0,140.96,2,1125,36,4.5,1,0,0,0,0,0,1,0,0,POINT (14.40502 50.07506),Praha 5
594,6382321,50.06699,14.45848,2,1.0,1.0,4.0,81.12,30,1125,18,5.0,0,0,0,0,0,0,1,0,0,POINT (14.45848 50.06699),Praha 10
595,6387186,50.08772,14.4074,3,1.0,1.0,3.0,58.0,2,1125,202,4.91,0,0,0,1,0,0,1,0,0,POINT (14.4074 50.08772),Praha 1
596,6387568,50.06421,14.43156,16,10.0,1.0,8.0,26.8,1,1125,40,4.5,0,0,0,0,0,1,0,0,1,POINT (14.43156 50.06421),Praha 4
597,6403267,50.08377,14.40363,8,1.0,2.0,8.0,93.16,1,1125,44,4.41,0,0,0,1,0,0,1,0,0,POINT (14.40363 50.08377),Praha 1
598,6423163,50.08307,14.42724,5,1.0,2.0,3.0,152.0,1,1125,658,4.84,0,0,0,1,0,0,1,0,0,POINT (14.42724 50.08307),Praha 1
599,6445579,50.08948,14.41895,4,1.0,0.0,2.0,71.72,1,1125,504,4.49,0,0,0,1,0,0,1,0,0,POINT (14.41895 50.08948),Praha 1
600,6459423,50.0835,14.42089,5,1.0,2.0,2.0,151.52,2,1124,503,4.81,0,0,0,1,0,0,1,0,0,POINT (14.42089 50.0835),Praha 1
601,6497083,50.07998,14.43569,2,1.0,0.0,1.0,65.2,2,30,184,4.78,0,0,0,1,0,0,1,0,0,POINT (14.43569 50.07998),Praha 2
602,6501721,50.08626,14.40601,2,1.0,1.0,2.0,62.28,4,1125,96,4.9,0,0,0,1,0,0,1,0,0,POINT (14.40601 50.08626),Praha 1
603,6517577,50.10651,14.45553,4,1.5,1.0,1.0,291.44,1,365,111,4.86,0,0,1,0,0,0,1,0,0,POINT (14.45553 50.10651),Praha 7
604,6550817,50.07565,14.42316,6,1.0,1.0,2.0,301.72,1,1125,33,4.09,0,0,0,0,0,0,1,0,0,POINT (14.42316 50.07565),Praha 2
